Brand,Body,Mileage,EngineV,Engine Type,Registration,log_price
Mercedes-Benz,sedan,400,2.0,Petrol,yes,7.696212639346407
Toyota,other,103,3.5,Petrol,yes,10.146433731146518
Volkswagen,other,260,2.0,Diesel,yes,8.942460926820582
Toyota,other,55,2.5,Petrol,yes,10.034515814942532
Renault,van,170,1.9,Diesel,yes,9.093806555720231
Renault,sedan,118,2.0,Petrol,yes,9.304741047397666
Mercedes-Benz,crossover,0,3.0,Diesel,yes,11.587819556622462
Toyota,sedan,95,2.0,Gas,yes,9.740968623038354
Renault,sedan,430,2.0,Gas,yes,6.906754778648554
BMW,crossover,0,2.0,Other,yes,11.104957226643945
Volkswagen,vagon,289,2.0,Petrol,yes,8.366370301681654
BMW,vagon,295,2.0,Diesel,no,8.116715624819111
Toyota,sedan,87,1.6,Petrol,yes,9.249561085129464
BMW,crossover,216,4.8,Petrol,yes,10.030120203469494
Renault,van,102,1.5,Diesel,yes,8.809862805379057
Audi,sedan,257,2.0,Petrol,yes,8.242756345714477
Volkswagen,vagon,185,1.4,Petrol,yes,9.296518068217235
Mercedes-Benz,van,300,2.2,Diesel,yes,9.305650551780507
Volkswagen,crossover,30,3.0,Diesel,yes,10.85707406915398
Mercedes-Benz,sedan,232,3.0,Diesel,yes,9.846917201047734
BMW,sedan,148,3.0,Diesel,yes,10.146433731146518
Renault,sedan,98,1.5,Diesel,yes,9.581903928408666
BMW,sedan,260,3.5,Petrol,yes,8.974618038455112
Audi,crossover,95,3.0,Diesel,yes,10.709963418403076
Toyota,other,73,2.5,Diesel,yes,10.173514689749188
BMW,crossover,164,3.0,Diesel,no,9.546812608597396
Renault,van,300,1.9,Diesel,yes,8.974618038455112
Volkswagen,van,157,1.6,Diesel,yes,9.285169512596832
Renault,van,217,1.9,Diesel,yes,9.02401079378469
Volkswagen,sedan,1,1.4,Petrol,yes,10.596634733096073
Mercedes-Benz,other,266,3.0,Diesel,yes,9.72913416539135
Audi,crossover,1,2.0,Petrol,yes,10.668955394675699
Toyota,sedan,60,2.5,Petrol,yes,10.03889218954233
Audi,sedan,225,2.4,Petrol,yes,9.296518068217235
BMW,sedan,280,1.6,Petrol,no,7.843848638152472
Mercedes-Benz,other,142,2.2,Diesel,yes,9.836278802842678
Toyota,sedan,220,1.6,Petrol,yes,8.242756345714477
Mercedes-Benz,van,290,2.2,Diesel,yes,8.948975607841776
BMW,sedan,16,3.0,Diesel,yes,11.626254150277232
Mercedes-Benz,van,280,2.9,Diesel,no,7.8632667240095735
Volkswagen,vagon,165,1.4,Petrol,yes,9.60911649193355
Mitsubishi,other,140,2.5,Diesel,yes,9.389323027504624
Mitsubishi,crossover,130,2.5,Diesel,yes,9.893437216682626
Mercedes-Benz,van,116,2.2,Diesel,yes,9.457200449907708
Mercedes-Benz,sedan,69,2.0,Petrol,yes,10.4341158035983
Audi,sedan,97,3.0,Petrol,yes,10.308919326755392
Mitsubishi,vagon,250,2.5,Petrol,yes,8.496990484098719
BMW,sedan,200,2.5,Petrol,yes,9.464982590349763
Mercedes-Benz,sedan,300,2.7,Diesel,yes,9.441452092939569
Volkswagen,other,117,1.6,Diesel,yes,9.190137664658664
Audi,sedan,270,1.9,Diesel,yes,8.202482446576537
Volkswagen,crossover,73,3.0,Diesel,yes,10.542706391070517
Volkswagen,crossover,145,3.0,Diesel,yes,9.792555991828847
BMW,crossover,110,4.4,Petrol,yes,10.532096211958502
BMW,sedan,170,3.0,Petrol,yes,10.236381967809457
Volkswagen,van,153,1.6,Diesel,yes,9.268609280100158
Mercedes-Benz,crossover,127,5.5,Petrol,yes,10.594131602877955
Volkswagen,van,260,1.9,Diesel,no,8.556413904569519
Volkswagen,sedan,105,1.8,Petrol,yes,9.74090979777877
Renault,van,260,1.9,Diesel,yes,9.035986984831405
Audi,crossover,27,2.0,Petrol,yes,10.338511462885837
Mercedes-Benz,van,248,2.2,Diesel,yes,9.159047077588632
Mitsubishi,crossover,153,1.6,Gas,yes,9.457200449907708
BMW,crossover,60,3.0,Diesel,yes,10.797532675462964
Renault,vagon,165,1.5,Diesel,yes,9.358760377094455
Volkswagen,hatch,22,1.2,Petrol,yes,9.913437883389296
Mercedes-Benz,hatch,140,1.7,Gas,yes,9.449357272446683
Toyota,crossover,240,2.7,Gas,yes,9.788918097792992
Mercedes-Benz,sedan,71,2.2,Diesel,yes,10.338511462885837
Renault,sedan,88,1.6,Gas,yes,9.159047077588632
Volkswagen,van,192,1.9,Diesel,yes,9.350102314351341
Renault,hatch,0,1.5,Diesel,yes,9.8486379419458
Renault,vagon,155,1.5,Diesel,yes,9.367344120785848
Renault,crossover,201,1.9,Diesel,yes,9.20029003612268
Mercedes-Benz,sedan,180,3.0,Diesel,yes,9.878169744551839
Audi,vagon,261,2.5,Diesel,no,8.131530710604252
Volkswagen,other,102,1.6,Diesel,yes,9.011889433252344
Toyota,sedan,165,3.5,Gas,yes,9.655026193237628
Toyota,crossover,45,3.0,Diesel,yes,10.768484990022733
Audi,sedan,58,2.0,Petrol,yes,10.431170293368542
Toyota,crossover,2,4.6,Petrol,yes,11.487607656985938
Renault,sedan,21,1.5,Diesel,yes,9.615805480084347
Toyota,sedan,86,3.5,Petrol,yes,10.275016625615446
Audi,hatch,66,1.2,Petrol,yes,9.615805480084347
Toyota,crossover,66,3.0,Diesel,yes,10.491274217438248
Toyota,crossover,150,4.0,Petrol,yes,9.878169744551839
Mercedes-Benz,sedan,350,1.8,Other,yes,8.517193191416238
Mercedes-Benz,sedan,73,3.0,Petrol,yes,9.786953736280177
Mercedes-Benz,sedan,215,2.6,Gas,yes,8.517193191416238
Renault,hatch,275,1.2,Petrol,yes,8.039157390473237
Renault,sedan,240,1.7,Gas,yes,7.090076835776092
BMW,sedan,100,1.8,Petrol,yes,8.242756345714477
Renault,vagon,260,1.9,Diesel,no,7.6004023345004
Mercedes-Benz,sedan,330,5.0,Petrol,yes,9.082507000466299
Renault,van,250,1.9,Diesel,yes,9.082507000466299
Mercedes-Benz,other,168,3.2,Petrol,yes,9.635608107380527
BMW,sedan,5,2.0,Petrol,yes,10.594131602877955
Renault,van,181,2.0,Diesel,yes,8.909235279192261
Volkswagen,van,163,2.0,Diesel,yes,10.239959789157341
Volkswagen,van,182,2.0,Diesel,yes,9.417354541360508
Renault,sedan,101,2.0,Petrol,yes,8.1886891244442
Toyota,sedan,193,1.6,Gas,yes,9.041921720351219
Volkswagen,hatch,297,1.6,Petrol,yes,7.824046010856292
Toyota,sedan,106,1.6,Gas,yes,9.205327830152639
Mercedes-Benz,sedan,58,1.8,Petrol,yes,10.0519075576544
Toyota,sedan,124,1.8,Petrol,yes,9.259130536145614
Mercedes-Benz,sedan,280,2.2,Diesel,yes,9.323669057283185
Volkswagen,van,1,1.9,Diesel,yes,9.185022563991893
Toyota,crossover,70,2.7,Petrol,yes,9.94270826568941
Audi,hatch,35,1.8,Petrol,yes,10.419300717813158
Volkswagen,sedan,66,1.6,Petrol,yes,9.210340371976184
Mitsubishi,hatch,400,1.8,Other,yes,7.695757990554761
Audi,hatch,47,1.2,Petrol,yes,9.72913416539135
Mercedes-Benz,crossover,200,4.0,Diesel,yes,10.146433731146518
Audi,sedan,314,1.9,Diesel,no,7.649216319820633
Toyota,crossover,250,4.2,Diesel,yes,9.903487552536127
Volkswagen,van,380,2.5,Diesel,yes,8.909235279192261
BMW,sedan,150,2.5,Petrol,yes,9.711115659888671
Mercedes-Benz,other,51,3.0,Diesel,yes,10.680516217076775
Volkswagen,hatch,118,1.8,Gas,yes,8.039157390473237
Mercedes-Benz,sedan,310,2.2,Diesel,yes,9.400960731584833
Mercedes-Benz,van,230,2.2,Diesel,yes,9.392661928770137
Mitsubishi,other,0,2.4,Diesel,yes,10.404262840448617
Renault,van,0,1.5,Diesel,yes,9.659640530788375
Renault,van,134,1.5,Diesel,yes,8.794824928014517
Renault,vagon,127,1.5,Diesel,yes,9.457200449907708
Renault,van,73,1.5,Diesel,yes,8.881836305004146
BMW,hatch,79,1.6,Petrol,yes,9.95227771670556
Mitsubishi,hatch,92,1.6,Petrol,yes,8.68270762989381
Volkswagen,van,205,2.0,Petrol,yes,9.159047077588632
Renault,van,270,1.9,Diesel,no,7.649692623711514
Toyota,hatch,91,1.6,Petrol,yes,8.99961934066053
Mercedes-Benz,crossover,140,5.5,Gas,yes,11.002099841204238
BMW,sedan,260,2.0,Diesel,no,7.972121128921655
BMW,sedan,57,4.4,Petrol,yes,11.210468106936293
BMW,vagon,191,2.0,Diesel,no,8.131530710604252
BMW,sedan,70,3.0,Petrol,yes,10.184900011974314
Mitsubishi,sedan,186,1.6,Petrol,yes,8.66561319653451
BMW,sedan,200,1.8,Petrol,yes,9.21024036697585
Volkswagen,vagon,95,1.6,Diesel,yes,9.47262771040802
Mercedes-Benz,van,14,2.2,Diesel,yes,11.231887935237117
BMW,sedan,210,1.8,Petrol,no,7.823645930834952
Volkswagen,hatch,201,1.9,Diesel,no,8.160518247477505
Volkswagen,van,283,2.5,Diesel,yes,9.210340371976184
Mitsubishi,sedan,133,1.6,Petrol,yes,8.85366542803745
Volkswagen,crossover,84,3.0,Diesel,yes,10.49124643927466
Mitsubishi,sedan,350,1.6,Petrol,yes,7.9724660159745655
Volkswagen,crossover,50,2.0,Diesel,yes,10.38591370178042
Mitsubishi,crossover,95,2.5,Diesel,yes,9.615805480084347
Mitsubishi,sedan,145,1.6,Petrol,yes,8.895629627136483
Toyota,sedan,7,2.5,Gas,yes,10.325481962595504
BMW,sedan,270,3.5,Petrol,yes,8.748304912379623
BMW,crossover,180,4.8,Petrol,yes,10.06475570013225
Volkswagen,sedan,87,1.6,Petrol,yes,9.249561085129464
Volkswagen,crossover,187,3.0,Diesel,yes,10.025705185260378
Volkswagen,hatch,128,1.4,Petrol,yes,9.093806555720231
Audi,sedan,260,1.8,Gas,yes,9.035986984831405
Toyota,sedan,158,2.0,Gas,yes,9.495519314209846
Mercedes-Benz,van,152,2.2,Diesel,yes,9.711115659888671
Renault,vagon,180,1.4,Petrol,yes,8.34283980427146
Volkswagen,sedan,122,1.8,Petrol,yes,9.85214162518454
Mitsubishi,sedan,52,1.6,Petrol,yes,9.425451751593128
Mitsubishi,other,280,2.5,Diesel,no,8.281470857895167
Toyota,hatch,24,1.6,Other,yes,9.536040511615484
Mitsubishi,hatch,108,1.3,Petrol,yes,8.699348067653093
BMW,sedan,404,2.5,Petrol,yes,8.594154232552366
Mercedes-Benz,hatch,15,1.8,Diesel,yes,10.257659366256743
Mercedes-Benz,other,10,2.2,Diesel,yes,10.75577295443437
Renault,sedan,81,2.0,Petrol,yes,9.392661928770137
Volkswagen,sedan,0,1.4,Petrol,yes,10.276429468938732
Audi,hatch,165,1.6,Gas,yes,9.190137664658664
BMW,sedan,400,2.8,Petrol,yes,8.85366542803745
Volkswagen,van,230,2.0,Diesel,yes,9.457200449907708
BMW,sedan,365,3.0,Diesel,yes,9.047821442478408
Toyota,hatch,260,1.3,Petrol,yes,8.202482446576537
Volkswagen,other,51,1.6,Petrol,yes,9.350102314351341
Volkswagen,van,130,1.6,Diesel,yes,9.190137664658664
Renault,van,380,1.9,Diesel,no,7.762170607138205
Audi,vagon,172,2.0,Diesel,yes,9.98966524877718
Volkswagen,crossover,139,3.0,Diesel,yes,9.918376165029878
Mercedes-Benz,sedan,167,3.2,Diesel,yes,9.375854810453756
Renault,van,248,2.5,Diesel,yes,9.035986984831405
Mercedes-Benz,sedan,1,3.0,Diesel,yes,11.308358299228955
Toyota,other,175,3.5,Gas,yes,9.60911649193355
Mitsubishi,sedan,79,1.6,Gas,yes,8.922658299524402
Volkswagen,hatch,187,1.6,Petrol,yes,9.148464968258095
Renault,hatch,21,1.6,Petrol,yes,9.071078304642676
Volkswagen,sedan,134,2.0,Diesel,yes,9.525151111816216
Audi,sedan,263,1.9,Diesel,yes,8.294049640102028
Volkswagen,van,206,1.6,Diesel,yes,9.099408811268901
Audi,sedan,307,2.8,Gas,yes,8.366137716496281
Toyota,crossover,2,3.0,Diesel,yes,10.505067539570582
Mercedes-Benz,van,315,2.9,Diesel,yes,8.935903526274423
Mitsubishi,crossover,110,2.4,Petrol,yes,9.126958763037132
Mercedes-Benz,sedan,191,1.8,Petrol,yes,9.472704636443673
Toyota,crossover,132,4.0,Petrol,yes,10.085809109330082
Mercedes-Benz,other,250,3.2,Diesel,yes,9.947504437952903
BMW,sedan,79,3.0,Diesel,no,9.825526011066415
Mercedes-Benz,sedan,270,2.9,Diesel,no,7.600902459542082
Audi,sedan,310,2.0,Diesel,yes,7.783224016336037
Renault,van,177,2.0,Diesel,yes,9.425371103179842
Toyota,crossover,208,2.0,Petrol,yes,9.629050706834368
Audi,crossover,205,4.2,Gas,yes,10.077440859659566
Volkswagen,vagon,275,1.9,Diesel,no,8.006367567650246
Mercedes-Benz,sedan,300,1.8,Petrol,yes,8.294049640102028
Renault,vagon,231,1.6,Petrol,yes,8.85366542803745
Volkswagen,van,92,1.4,Petrol,yes,9.792555991828847
Audi,vagon,223,2.5,Diesel,no,8.131530710604252
BMW,sedan,227,3.0,Diesel,no,8.85366542803745
Audi,other,12,5.2,Petrol,yes,11.49272275765271
Volkswagen,van,167,2.0,Diesel,yes,9.445412494155667
Volkswagen,sedan,0,2.0,Diesel,yes,10.57234204052703
BMW,crossover,187,4.8,Gas,yes,10.146433731146518
Volkswagen,sedan,130,1.6,Petrol,yes,9.104979856318357
BMW,crossover,10,2.0,Diesel,yes,10.764265574480024
Renault,van,177,2.0,Diesel,yes,9.350102314351341
Mitsubishi,crossover,47,2.0,Petrol,yes,9.852194258148577
Mercedes-Benz,crossover,1,3.5,Gas,yes,9.825526011066415
Volkswagen,van,176,2.0,Diesel,yes,8.877660933593667
Mercedes-Benz,other,250,3.0,Diesel,yes,10.239959789157341
Audi,sedan,74,1.8,Petrol,yes,10.257659366256743
Volkswagen,other,52,2.0,Petrol,yes,10.146433731146518
Mitsubishi,other,281,3.0,Gas,yes,9.305559638557117
Mercedes-Benz,sedan,100,5.5,Petrol,yes,10.657259354912508
Toyota,crossover,165,2.7,Petrol,yes,9.72913416539135
Volkswagen,vagon,115,1.8,Petrol,yes,9.792555991828847
BMW,other,218,3.0,Petrol,yes,9.898475010712584
Volkswagen,van,200,2.5,Diesel,yes,9.07680897935166
Mercedes-Benz,crossover,0,3.0,Diesel,yes,11.626245221665943
BMW,sedan,217,2.2,Petrol,yes,9.159047077588632
Toyota,hatch,98,1.3,Other,yes,8.922658299524402
Mercedes-Benz,crossover,254,3.2,Diesel,yes,10.388995368317829
Audi,vagon,273,2.5,Diesel,no,8.216088098632316
Mitsubishi,other,135,1.5,Gas,yes,9.047821442478408
Mercedes-Benz,sedan,40,3.0,Diesel,yes,11.607326140391713
Mercedes-Benz,other,88,6.2,Petrol,yes,10.594131602877955
Mercedes-Benz,sedan,260,2.7,Diesel,no,8.45531778769815
Audi,vagon,182,2.7,Gas,yes,9.487972108574462
Renault,van,216,1.5,Diesel,yes,8.809862805379057
Volkswagen,sedan,80,2.0,Other,yes,10.043249494911286
Volkswagen,van,181,2.0,Diesel,yes,8.764053269347762
Mercedes-Benz,van,0,2.5,Diesel,yes,11.488171600504
Audi,sedan,242,2.0,Petrol,yes,8.974618038455112
Mercedes-Benz,sedan,380,3.0,Diesel,yes,8.575462099540212
Toyota,sedan,1,2.5,Petrol,yes,10.092926222488954
Audi,sedan,112,2.0,Diesel,yes,10.060491301345794
Toyota,sedan,185,1.6,Petrol,yes,9.259130536145614
Mercedes-Benz,van,262,2.3,Diesel,yes,8.496990484098719
BMW,crossover,258,4.4,Petrol,yes,9.698920386794853
Renault,van,265,1.9,Diesel,no,7.170119543449628
Mercedes-Benz,van,1,2.2,Diesel,yes,8.809862805379057
Renault,hatch,315,2.2,Diesel,no,7.955074273262696
Mercedes-Benz,crossover,0,2.98,Diesel,yes,11.60822655382414
Audi,sedan,240,2.5,Diesel,no,8.202482446576537
Volkswagen,vagon,350,1.9,Diesel,yes,8.318742252692399
Mercedes-Benz,van,159,2.2,Diesel,yes,9.137769679141348
BMW,crossover,250,4.4,Gas,yes,9.825526011066415
Mercedes-Benz,sedan,384,2.8,Petrol,yes,8.935903526274423
Mitsubishi,sedan,112,1.6,Petrol,yes,8.895629627136483
Renault,van,220,2.0,Other,yes,8.809862805379057
Toyota,sedan,80,2.4,Petrol,yes,9.574983485564092
Toyota,sedan,204,1.8,Other,yes,9.268609280100158
Renault,vagon,234,2.0,Diesel,yes,9.210340371976184
Toyota,sedan,160,3.5,Gas,yes,9.47262771040802
Renault,van,168,1.5,Diesel,yes,8.824677891164198
Volkswagen,crossover,98,2.0,Diesel,yes,9.670924779305427
Renault,van,162,1.4,Petrol,yes,8.699514748210191
Volkswagen,van,120,3.5,Petrol,yes,10.707728780601661
Renault,vagon,117,1.5,Diesel,yes,8.630521876723241
Mercedes-Benz,sedan,159,1.8,Gas,yes,9.975808214115753
Renault,van,183,1.9,Diesel,yes,8.935903526274423
Volkswagen,hatch,120,1.2,Diesel,yes,9.104979856318357
BMW,sedan,235,3.0,Diesel,yes,10.477287975463508
Mitsubishi,sedan,165,1.6,Petrol,yes,8.612503371220562
Mercedes-Benz,crossover,168,3.2,Diesel,yes,10.388995368317829
BMW,sedan,245,2.5,Petrol,yes,9.798127036878302
Mercedes-Benz,van,147,2.2,Diesel,yes,9.798127036878302
Renault,vagon,216,1.5,Diesel,yes,9.305559638557117
Mercedes-Benz,sedan,140,5.0,Petrol,yes,10.030120203469494
Toyota,sedan,75,2.5,Gas,yes,10.06475570013225
Mercedes-Benz,other,275,2.15,Diesel,yes,9.210340371976184
Volkswagen,van,157,1.9,Diesel,yes,8.948975607841776
Volkswagen,van,185,1.9,Diesel,yes,9.296518068217235
Audi,vagon,225,2.5,Diesel,yes,9.47262771040802
BMW,crossover,1,2.0,Diesel,yes,11.119882876860622
Volkswagen,van,325,2.5,Diesel,yes,8.824677891164198
Mitsubishi,sedan,256,2.0,Petrol,yes,8.507142855562735
Renault,sedan,65,1.4,Petrol,yes,8.85352256068954
Volkswagen,hatch,0,2.0,Diesel,yes,10.302263672493496
Mercedes-Benz,van,386,2.2,Diesel,yes,9.711115659888671
BMW,sedan,320,3.0,Gas,yes,8.779557455883728
Renault,vagon,100,1.5,Diesel,yes,9.21024036697585
Volkswagen,vagon,200,1.9,Diesel,yes,9.047821442478408
Toyota,hatch,160,1.0,Petrol,yes,8.656955133791396
BMW,sedan,1,3.0,Petrol,yes,8.507142855562735
BMW,other,129,2.0,Petrol,yes,9.898475010712584
Mitsubishi,crossover,180,3.0,Gas,yes,9.674074388208323
Toyota,crossover,131,2.4,Gas,yes,9.51044496442652
Volkswagen,crossover,149,3.0,Diesel,yes,9.849559210510572
BMW,sedan,30,4.4,Petrol,yes,11.23261614684786
Volkswagen,sedan,197,2.0,Petrol,yes,8.202482446576537
Volkswagen,crossover,90,2.0,Petrol,yes,9.680344001221918
Toyota,sedan,66,2.5,Petrol,yes,9.980448593672257
Toyota,hatch,103,1.6,Petrol,yes,9.159047077588632
Audi,crossover,28,3.0,Diesel,yes,10.849337086651827
Volkswagen,van,400,2.4,Diesel,yes,8.517193191416238
Volkswagen,other,90,2.0,Diesel,yes,10.203592144986466
Renault,other,189,2.0,Diesel,yes,9.296518068217235
BMW,crossover,108,3.0,Petrol,yes,10.537415373436103
Renault,van,66,1.5,Diesel,yes,8.74814616962193
Mercedes-Benz,sedan,29,6.3,Petrol,yes,10.594131602877955
BMW,crossover,140,4.8,Petrol,yes,10.19988156558993
Audi,vagon,190,2.7,Gas,yes,9.104868739033948
Mercedes-Benz,sedan,190,1.8,Gas,yes,9.923290179832307
Volkswagen,sedan,116,2.0,Diesel,yes,9.692766521220475
Mitsubishi,other,230,2.0,Petrol,yes,8.648221453822641
BMW,sedan,315,2.5,Diesel,yes,9.159047077588632
BMW,sedan,80,2.0,Petrol,yes,10.165813354725493
Audi,crossover,60,2.0,Petrol,yes,10.273325483001141
Audi,sedan,270,4.2,Petrol,yes,8.77940359789435
Audi,sedan,35,1.8,Gas,yes,8.160518247477505
Renault,hatch,68,1.2,Petrol,yes,8.915969311373605
Mercedes-Benz,sedan,266,5.0,Gas,yes,9.259130536145614
BMW,sedan,117,4.4,Petrol,yes,10.345316733380217
Toyota,other,192,3.0,Diesel,yes,10.203592144986466
Toyota,sedan,17,2.5,Petrol,yes,10.17542126801977
Mercedes-Benz,van,245,2.2,Diesel,yes,8.895629627136483
Renault,van,122,2.0,Diesel,yes,9.341368634382587
Volkswagen,sedan,279,1.9,Diesel,no,7.696212639346407
Toyota,van,200,2.7,Gas,yes,9.259130536145614
Toyota,crossover,200,4.5,Gas,yes,9.259130536145614
Volkswagen,sedan,1,1.6,Petrol,yes,9.303303253575795
Volkswagen,sedan,119,2.0,Diesel,yes,9.350102314351341
BMW,sedan,59,4.4,Petrol,yes,10.645424897265505
Mercedes-Benz,crossover,230,3.0,Diesel,yes,9.79757132694458
Audi,vagon,300,2.5,Diesel,no,7.824046010856292
Audi,sedan,136,3.2,Petrol,yes,9.711115659888671
Audi,crossover,64,3.0,Diesel,yes,10.757902880692196
Mitsubishi,hatch,240,1.8,Petrol,yes,8.575462099540212
Toyota,van,0,2.5,Diesel,yes,10.643041105910228
BMW,other,226,2.5,Petrol,yes,8.85366542803745
Mercedes-Benz,van,122,3.0,Diesel,yes,10.188666494769791
Mitsubishi,sedan,133,1.6,Petrol,yes,8.779557455883728
Volkswagen,sedan,185,1.6,Gas,yes,9.169518377455928
Mitsubishi,sedan,106,2.0,Gas,yes,8.070906088787819
Mercedes-Benz,other,198,6.0,Petrol,yes,9.323669057283185
Mitsubishi,crossover,143,2.0,Gas,yes,8.974618038455112
Audi,sedan,1,1.4,Petrol,yes,10.29562929750837
Mercedes-Benz,sedan,154,3.5,Gas,no,9.099408811268901
Renault,vagon,123,1.5,Diesel,yes,9.071078304642676
Toyota,sedan,177,2.4,Gas,yes,9.464982590349763
Renault,vagon,113,1.5,Diesel,yes,9.268609280100158
Toyota,hatch,93,1.6,Petrol,yes,9.047821442478408
Toyota,hatch,100,1.8,Other,yes,9.60911649193355
Mitsubishi,other,350,1.8,Petrol,yes,7.824046010856292
Audi,crossover,118,2.0,Diesel,yes,10.4341158035983
Mercedes-Benz,crossover,195,5.0,Gas,yes,10.571316925111784
Mercedes-Benz,sedan,285,1.8,Gas,yes,9.259130536145614
Mitsubishi,vagon,93,2.5,Petrol,no,7.8632667240095735
BMW,sedan,111,2.5,Gas,yes,8.476371196895983
Volkswagen,van,352,2.5,Diesel,yes,8.961879012677683
Mercedes-Benz,crossover,0,3.0,Petrol,yes,11.512915464920228
Toyota,crossover,130,2.0,Petrol,yes,9.635608107380527
Toyota,hatch,55,1.0,Petrol,yes,9.047821442478408
Renault,van,217,1.4,Petrol,yes,8.006367567650246
BMW,sedan,400,2.0,Petrol,yes,8.517193191416238
Renault,sedan,0,1.2,Petrol,yes,9.341718573146874
BMW,crossover,30,2.0,Diesel,yes,11.00043178410354
Volkswagen,hatch,320,1.4,Petrol,yes,8.594154232552366
Volkswagen,vagon,160,1.4,Petrol,yes,9.769956159911606
Renault,sedan,167,1.6,Petrol,yes,8.748304912379623
Volkswagen,hatch,300,1.9,Diesel,no,7.549609165154532
Toyota,sedan,135,3.5,Gas,yes,9.425451751593128
Volkswagen,hatch,141,2.0,Petrol,yes,9.047821442478408
Mercedes-Benz,van,0,2.2,Diesel,yes,10.770588040219511
Mercedes-Benz,crossover,126,5.5,Petrol,yes,10.594131602877955
Volkswagen,hatch,122,1.4,Petrol,yes,8.116715624819111
Renault,vagon,180,1.6,Gas,yes,9.011889433252344
Volkswagen,hatch,51,2.0,Petrol,yes,10.00784756786037
Renault,van,141,1.5,Diesel,yes,8.987071812848821
Volkswagen,sedan,220,1.9,Diesel,no,7.823645930834952
BMW,crossover,70,3.0,Diesel,yes,11.1004357419251
Audi,hatch,34,1.4,Petrol,yes,9.95227771670556
Volkswagen,van,270,1.9,Diesel,yes,8.881836305004146
BMW,crossover,65,2.0,Petrol,yes,10.460242108190519
Audi,sedan,94,1.8,Petrol,yes,9.769956159911606
Volkswagen,van,148,1.6,Diesel,yes,9.169518377455928
Toyota,vagon,300,2.0,Petrol,yes,7.696212639346407
BMW,crossover,108,3.0,Petrol,yes,10.373491181781864
Volkswagen,van,342,1.9,Diesel,yes,8.45531778769815
Volkswagen,van,282,2.5,Diesel,yes,9.305650551780507
Volkswagen,sedan,105,2.0,Diesel,yes,10.085809109330082
Renault,other,270,1.2,Gas,yes,8.318742252692399
BMW,sedan,270,4.4,Petrol,yes,8.66561319653451
Audi,sedan,260,2.5,Diesel,yes,9.0595174822416
Audi,other,360,2.2,Gas,yes,8.160518247477505
Mercedes-Benz,sedan,270,2.8,Gas,yes,8.958925938694943
Volkswagen,crossover,112,2.5,Diesel,yes,9.878169744551839
BMW,vagon,157,2.0,Diesel,yes,9.495519314209846
Mitsubishi,crossover,180,3.0,Gas,yes,9.674074388208323
Mercedes-Benz,sedan,90,5.5,Petrol,yes,10.257659366256743
BMW,sedan,155,2.0,Diesel,yes,10.21464198117305
Renault,sedan,100,1.4,Petrol,yes,8.476371196895983
Mercedes-Benz,other,157,2.2,Diesel,yes,9.350015354048665
BMW,sedan,284,1.9,Gas,yes,9.047821442478408
Mercedes-Benz,van,0,2.2,Diesel,yes,10.770588040219511
Toyota,crossover,133,2.7,Gas,yes,9.792555991828847
Audi,vagon,278,2.5,Diesel,yes,9.375854810453756
Audi,hatch,150,1.6,Petrol,yes,9.316050826398296
Volkswagen,van,160,2.0,Diesel,yes,9.47262771040802
Toyota,sedan,0,1.8,Petrol,yes,10.120292255735645
Mitsubishi,sedan,250,2.0,Petrol,yes,9.035986984831405
Toyota,sedan,129,3.5,Other,yes,9.648595302907339
BMW,sedan,265,3.0,Diesel,yes,9.546741177474825
Toyota,crossover,51,3.0,Diesel,yes,10.666627104916108
Volkswagen,sedan,91,3.0,Diesel,yes,10.774299631131253
Renault,hatch,155,2.0,Petrol,yes,8.92930284224307
BMW,sedan,43,4.4,Petrol,yes,11.134589024250317
Volkswagen,van,300,2.5,Diesel,yes,9.035986984831405
Renault,van,1,1.6,Diesel,yes,10.093845481018526
Renault,crossover,61,1.5,Diesel,yes,9.595602772766828
Renault,van,127,1.5,Diesel,yes,9.02401079378469
Volkswagen,vagon,185,2.0,Diesel,yes,9.852194258148577
BMW,sedan,305,1.9,Petrol,no,8.216088098632316
BMW,sedan,307,2.5,Petrol,yes,8.411832675758411
Toyota,sedan,140,1.6,Petrol,yes,9.148464968258095
Toyota,crossover,115,5.7,Petrol,yes,10.126631103850338
Volkswagen,sedan,110,2.0,Diesel,yes,9.798127036878302
Toyota,sedan,135,2.4,Petrol,yes,9.417354541360508
Mercedes-Benz,sedan,235,2.2,Diesel,yes,9.9281801651265
Renault,other,162,2.3,Other,yes,9.38429367909962
